event_id,event_slug,event_title,event_volume,market_id,condition_id,market_slug,question,group_item_title,outcomes,outcome_prices,clob_token_ids,yes_price,no_price,yes_token_id,no_token_id,best_bid,best_ask,spread,market_volume,liquidity,neg_risk,active,closed,accepting_orders,end_date,matched_prediction_slug,prediction_c,prediction_model,interval_lower,interval_upper,interval_unit,fair_yes_probability,fair_no_probability,yes_buy_price,no_buy_price,yes_fee_per_share,no_fee_per_share,yes_net_edge,no_net_edge,strategy_version,model_sigma_c,visible_bucket_count,visible_bucket_rank,visible_top_bucket,visible_top_bucket_probability,is_visible_top_bucket,is_near_visible_top_bucket,decision_reason,risk_flags,paper_side,paper_price,paper_fair_probability,paper_net_edge,paper_decision_score,suggested_max_stake_usdc,market_has_ended,reason,station_verified,station_verification_reason
469154,lowest-temperature-in-paris-on-may-12-2026,Lowest temperature in Paris on May 12?,4368.5409199999995,2219505,0x599c71da41054f51f06019c816378ee83a6a3810139a563f4a6c0c5ab028331e,lowest-temperature-in-paris-on-may-12-2026-5c,Will the lowest temperature in Paris be 5°C on May 12?,5°C,"[""Yes"", ""No""]","[0.275, 0.725]","[""12332480742358588807108544603914778684766622571079471093173154874712279653760"", ""77516693197795996078194664366509798373521998441528583835806053856891677856207""]",0.275,0.725,12332480742358588807108544603914778684766622571079471093173154874712279653760,77516693197795996078194664366509798373521998441528583835806053856891677856207,0.23,0.32,0.09,,206.3867,1,1,0,1,2026-05-12T12:00:00Z,lowest-temperature-in-paris-on-may-12-2026,4.74451342808411,sklearn_hist_gradient_boosting_bias_corrector,4.5,5.5,celsius,0.157705,0.842295,0.32,0.77,0.01088,0.008855,-0.173175,0.06344,betting_v2_conservative,2.5,5,1,5°C,0.157705,1,1,spread too wide,model top bucket; wide spread,NO_TRADE,,,,,,0,spread too wide,1,station verified
469154,lowest-temperature-in-paris-on-may-12-2026,Lowest temperature in Paris on May 12?,4368.5409199999995,2219507,0x56be430a285c69192059491fd75b489645eb90fa017edfe7b7790f1cbded55a8,lowest-temperature-in-paris-on-may-12-2026-6c,Will the lowest temperature in Paris be 6°C on May 12?,6°C,"[""Yes"", ""No""]","[0.275, 0.725]","[""10048499452864635720171268790471355059083741842690055245131148701241484927878"", ""33666545861983593223313636408977435379911093108202729767568328828460467591330""]",0.275,0.725,10048499452864635720171268790471355059083741842690055245131148701241484927878,33666545861983593223313636408977435379911093108202729767568328828460467591330,0.23,0.32,0.09,6.816357999999999,202.8016,1,1,0,1,2026-05-12T12:00:00Z,lowest-temperature-in-paris-on-may-12-2026,4.74451342808411,sklearn_hist_gradient_boosting_bias_corrector,5.5,6.5,celsius,0.139973,0.860027,0.32,0.77,0.01088,0.008855,-0.190907,0.081172,betting_v2_conservative,2.5,5,3,5°C,0.157705,0,1,spread too wide,wide spread,NO_TRADE,,,,,,0,spread too wide,1,station verified
469154,lowest-temperature-in-paris-on-may-12-2026,Lowest temperature in Paris on May 12?,4368.5409199999995,2219503,0x57910cd5d9cd83cc5e98b6c6fc0e6ab688dac8786b67bdb428bcc18b840b9dc1,lowest-temperature-in-paris-on-may-12-2026-4c,Will the lowest temperature in Paris be 4°C on May 12?,4°C,"[""Yes"", ""No""]","[0.16, 0.84]","[""69775462996978120868071485964274565278804277899522921544251005232591982896232"", ""15028401856026618240486195014271031752070927314719953311708215363064611138046""]",0.16,0.84,69775462996978120868071485964274565278804277899522921544251005232591982896232,15028401856026618240486195014271031752070927314719953311708215363064611138046,0.08,0.24,0.16,,217.3291,1,1,0,1,2026-05-12T12:00:00Z,lowest-temperature-in-paris-on-may-12-2026,4.74451342808411,sklearn_hist_gradient_boosting_bias_corrector,3.5,4.5,celsius,0.151733,0.848267,0.24,0.92,0.00912,0.00368,-0.097387,-0.075413,betting_v2_conservative,2.5,5,2,5°C,0.157705,0,1,spread too wide,wide spread,NO_TRADE,,,,,,0,spread too wide,1,station verified
469154,lowest-temperature-in-paris-on-may-12-2026,Lowest temperature in Paris on May 12?,4368.5409199999995,2219500,0xaa4e1f0a12ae1621e3929757429a80c46d01fc54456811957a5985029f082a61,lowest-temperature-in-paris-on-may-12-2026-3c,Will the lowest temperature in Paris be 3°C on May 12?,3°C,"[""Yes"", ""No""]","[0.1, 0.9]","[""59490165838223771267878071467612219283795803921632907722507528467492460529294"", ""70766118027107886077670596864458747082448751890152004087358994119634119413345""]",0.1,0.9,59490165838223771267878071467612219283795803921632907722507528467492460529294,70766118027107886077670596864458747082448751890152004087358994119634119413345,0.05,0.15,0.1,,247.2496,1,1,0,1,2026-05-12T12:00:00Z,lowest-temperature-in-paris-on-may-12-2026,4.74451342808411,sklearn_hist_gradient_boosting_bias_corrector,2.5,3.5,celsius,0.124666,0.875334,0.15,0.95,0.006375,0.002375,-0.031709,-0.077041,betting_v2_conservative,2.5,5,4,5°C,0.157705,0,1,spread too wide,wide spread,NO_TRADE,,,,,,0,spread too wide,1,station verified
469154,lowest-temperature-in-paris-on-may-12-2026,Lowest temperature in Paris on May 12?,4368.5409199999995,2219511,0x9dd62a2a93ace3409d0f825ebc84016279f3bd3a972b1499187874963435b1bb,lowest-temperature-in-paris-on-may-12-2026-7c,Will the lowest temperature in Paris be 7°C on May 12?,7°C,"[""Yes"", ""No""]","[0.045, 0.955]","[""4845655483521115436119252764229246452714534751234625326012897388194666363912"", ""113053426348967179057135306740938135809325633953365388976191883092700043723890""]",0.045,0.955,4845655483521115436119252764229246452714534751234625326012897388194666363912,113053426348967179057135306740938135809325633953365388976191883092700043723890,0.02,0.07,0.05,29.244443,261.2182,1,1,0,1,2026-05-12T12:00:00Z,lowest-temperature-in-paris-on-may-12-2026,4.74451342808411,sklearn_hist_gradient_boosting_bias_corrector,6.5,7.5,celsius,0.10609,0.89391,0.07,0.98,0.003255,0.00098,0.032835,-0.08707,betting_v2_conservative,2.5,5,5,5°C,0.157705,0,0,spread too wide,wide spread,NO_TRADE,,,,,,0,spread too wide,1,station verified
469199,highest-temperature-in-ankara-on-may-12-2026,Highest temperature in Ankara on May 12?,4314.605731,2219772,0x6102cd3644294518d9037ab641f6dd59e2a3806c906ffeead04ee41928ed0e0a,highest-temperature-in-ankara-on-may-12-2026-23c,Will the highest temperature in Ankara be 23°C on May 12?,23°C,"[""Yes"", ""No""]","[0.36, 0.64]","[""58528979542578705182364512829146957408586079794639082317897146130669548891370"", ""1392011050437750811143615267506565158221085996204739306931238124531616197097""]",0.36,0.64,58528979542578705182364512829146957408586079794639082317897146130669548891370,1392011050437750811143615267506565158221085996204739306931238124531616197097,0.35,0.37,0.02,269.853017,949.7984,1,1,0,1,2026-05-12T12:00:00Z,highest-temperature-in-ankara-on-may-12-2026,21.077926540297703,sklearn_hist_gradient_boosting_bias_corrector,22.5,23.5,celsius,0.118421,0.881579,0.37,0.65,0.011655,0.011375,-0.263234,0.220204,betting_v2_conservative,2.5,5,4,21°C,0.158443,0,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 21°C,,BUY_NO,0.65,0.881579,0.220204,0.220204,0.5,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 21°C,1,station verified
469199,highest-temperature-in-ankara-on-may-12-2026,Highest temperature in Ankara on May 12?,4314.605731,2219771,0xde0b61a9dacf586a24ce50b3dcf3a9bb52c88bdf4240e3ff3e1349165d57fd2b,highest-temperature-in-ankara-on-may-12-2026-22c,Will the highest temperature in Ankara be 22°C on May 12?,22°C,"[""Yes"", ""No""]","[0.3, 0.7]","[""37131622087138266374458035304231312960234098132169316018562336502944016414939"", ""26903992857723395060111741577659962563111565187434972976366670400214579827030""]",0.3,0.7,37131622087138266374458035304231312960234098132169316018562336502944016414939,26903992857723395060111741577659962563111565187434972976366670400214579827030,0.28,0.32,0.04,366.56357299999996,953.2859,1,1,0,1,2026-05-12T12:00:00Z,highest-temperature-in-ankara-on-may-12-2026,21.077926540297703,sklearn_hist_gradient_boosting_bias_corrector,21.5,22.5,celsius,0.148229,0.851771,0.32,0.72,0.01088,0.01008,-0.182651,0.121691,betting_v2_conservative,2.5,5,2,21°C,0.158443,0,1,spread too wide,,NO_TRADE,,,,,,0,spread too wide,1,station verified
469199,highest-temperature-in-ankara-on-may-12-2026,Highest temperature in Ankara on May 12?,4314.605731,2219773,0x88adfdf6e56e2c2dcfff99d1ecc9e3775e0cc340c50ec0285d4ff91100aac40f,highest-temperature-in-ankara-on-may-12-2026-24c,Will the highest temperature in Ankara be 24°C on May 12?,24°C,"[""Yes"", ""No""]","[0.175, 0.825]","[""7195585267908031610652270339797796833835278614168133511508624302344193339034"", ""3561425217490316815459547835897348731679782899121483249129330371010465924816""]",0.175,0.825,7195585267908031610652270339797796833835278614168133511508624302344193339034,3561425217490316815459547835897348731679782899121483249129330371010465924816,0.16,0.19,0.03,376.58771999999993,905.2942,1,1,0,1,2026-05-12T12:00:00Z,highest-temperature-in-ankara-on-may-12-2026,21.077926540297703,sklearn_hist_gradient_boosting_bias_corrector,23.5,24.5,celsius,0.080789,0.919211,0.19,0.84,0.007695,0.00672,-0.116906,0.072491,betting_v2_conservative,2.5,5,5,21°C,0.158443,0,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 21°C,,BUY_NO,0.84,0.919211,0.072491,0.072491,0.36,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 21°C,1,station verified
469199,highest-temperature-in-ankara-on-may-12-2026,Highest temperature in Ankara on May 12?,4314.605731,2219770,0xa12eb9b7deee08e3c8679ca8bd6682d3908a75cb5d9056e6c2737824b28909f2,highest-temperature-in-ankara-on-may-12-2026-21c,Will the highest temperature in Ankara be 21°C on May 12?,21°C,"[""Yes"", ""No""]","[0.125, 0.875]","[""57703076402542234177264967121731581927686605449241149151336080481143547723025"", ""72784765165099496984012551515379036711973675863115868110470905303687045142879""]",0.125,0.875,57703076402542234177264967121731581927686605449241149151336080481143547723025,72784765165099496984012551515379036711973675863115868110470905303687045142879,0.12,0.13,0.01,530.2201919999999,1282.2565,1,1,0,1,2026-05-12T12:00:00Z,highest-temperature-in-ankara-on-may-12-2026,21.077926540297703,sklearn_hist_gradient_boosting_bias_corrector,20.5,21.5,celsius,0.158443,0.841557,0.13,0.88,0.005655,0.00528,0.022788,-0.043723,betting_v2_conservative,2.5,5,1,21°C,0.158443,1,1,BUY_YES disabled by risk profile; BUY_NO edge below threshold,model top bucket,NO_TRADE,,,,,,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,1,station verified
469199,highest-temperature-in-ankara-on-may-12-2026,Highest temperature in Ankara on May 12?,4314.605731,2219769,0xaf4890f3a42ef21c07eb48ba87efbe70d3f84af1fb8d650974e3913a6ce3f2d2,highest-temperature-in-ankara-on-may-12-2026-20c,Will the highest temperature in Ankara be 20°C on May 12?,20°C,"[""Yes"", ""No""]","[0.0465, 0.9535]","[""83333909524816963940765702200041940759162386848664766657297122207224377873687"", ""114808209336215444754750431543920873168243626060013699611073953513958067663384""]",0.0465,0.9535,83333909524816963940765702200041940759162386848664766657297122207224377873687,114808209336215444754750431543920873168243626060013699611073953513958067663384,0.036,0.057,0.021,330.024264,1118.5767,1,1,0,1,2026-05-12T12:00:00Z,highest-temperature-in-ankara-on-may-12-2026,21.077926540297703,sklearn_hist_gradient_boosting_bias_corrector,19.5,20.5,celsius,0.144627,0.855373,0.057,0.964,0.002688,0.001735,0.084939,-0.110362,betting_v2_conservative,2.5,5,3,21°C,0.158443,0,1,BUY_YES disabled by risk profile; BUY_NO edge below threshold,,NO_TRADE,,,,,,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,1,station verified
465272,highest-temperature-in-lucknow-on-may-11-2026,Highest temperature in Lucknow on May 11?,6481.986882,2206047,0xe58e0b4cc069f3bd282cc6cfa1fb2571e1369ba54d842f9bec37d165b9c12c47,highest-temperature-in-lucknow-on-may-11-2026-36corbelow,Will the highest temperature in Lucknow be 36°C or below on May 11?,36°C or below,"[""Yes"", ""No""]","[0.665, 0.335]","[""69081184374041597186700518236775024117395406403828980327827454482000017431964"", ""31683410294725035923964567542159319447549188246968355714152155397993542585919""]",0.665,0.335,69081184374041597186700518236775024117395406403828980327827454482000017431964,31683410294725035923964567542159319447549188246968355714152155397993542585919,0.63,0.7,0.07,1124.0014330000001,373.9993,1,1,0,1,2026-05-11T12:00:00Z,highest-temperature-in-lucknow-on-may-11-2026,34.814007570895456,sklearn_hist_gradient_boosting_bias_corrector,,36.5,celsius,0.749971,0.250029,0.7,0.37,0.0105,0.011655,0.039471,-0.131626,betting_v2_conservative,2.5,5,1,36°C or below,0.749971,1,1,spread too wide,model top bucket; wide spread,NO_TRADE,,,,,,0,spread too wide,1,station verified
465272,highest-temperature-in-lucknow-on-may-11-2026,Highest temperature in Lucknow on May 11?,6481.986882,2206048,0x3f285add1c76624f3ca7f18d5a7296ce001570cd89b0e70df0650966adc55b32,highest-temperature-in-lucknow-on-may-11-2026-37c,Will the highest temperature in Lucknow be 37°C on May 11?,37°C,"[""Yes"", ""No""]","[0.245, 0.755]","[""56499296143319910070568333647756470315272845325703596927587331608904723487190"", ""51628262632712605069973632296552250570766599385139576049161738978457514470389""]",0.245,0.755,56499296143319910070568333647756470315272845325703596927587331608904723487190,51628262632712605069973632296552250570766599385139576049161738978457514470389,0.19,0.3,0.11,672.4725920000001,389.6381,1,1,0,1,2026-05-11T12:00:00Z,highest-temperature-in-lucknow-on-may-11-2026,34.814007570895456,sklearn_hist_gradient_boosting_bias_corrector,36.5,37.5,celsius,0.108707,0.891293,0.3,0.81,0.0105,0.007695,-0.201793,0.073598,betting_v2_conservative,2.5,5,2,36°C or below,0.749971,0,0,spread too wide,wide spread,NO_TRADE,,,,,,0,spread too wide,1,station verified
465272,highest-temperature-in-lucknow-on-may-11-2026,Highest temperature in Lucknow on May 11?,6481.986882,2206049,0x354e280778f7e7fa3817079d1bc05ff1bacadd6aa0127b2ead7518f441bb5d73,highest-temperature-in-lucknow-on-may-11-2026-38c,Will the highest temperature in Lucknow be 38°C on May 11?,38°C,"[""Yes"", ""No""]","[0.0405, 0.9595]","[""88030728790658116629346710153474536787550851439452341643409731590472219730523"", ""62622086622611491419824017119836188760574819753409877005180173321257105048013""]",0.0405,0.9595,88030728790658116629346710153474536787550851439452341643409731590472219730523,62622086622611491419824017119836188760574819753409877005180173321257105048013,0.031,0.05,0.019,967.810204,896.59066,1,1,0,1,2026-05-11T12:00:00Z,highest-temperature-in-lucknow-on-may-11-2026,34.814007570895456,sklearn_hist_gradient_boosting_bias_corrector,37.5,38.5,celsius,0.071135,0.928865,0.05,0.969,0.002375,0.001502,0.01876,-0.041637,betting_v2_conservative,2.5,5,3,36°C or below,0.749971,0,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,,NO_TRADE,,,,,,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,1,station verified
465272,highest-temperature-in-lucknow-on-may-11-2026,Highest temperature in Lucknow on May 11?,6481.986882,2206050,0x4039af4f927d7621f7bf2e3c4b70c7304abfa4ef225d62e4041dfc7004d48bce,highest-temperature-in-lucknow-on-may-11-2026-39c,Will the highest temperature in Lucknow be 39°C on May 11?,39°C,"[""Yes"", ""No""]","[0.006, 0.994]","[""76032928782369764133656746587199961045735740413211854642357207305339340722114"", ""88273346878260020930173884555839292864343985024325335429227656909231206343311""]",0.006,0.994,76032928782369764133656746587199961045735740413211854642357207305339340722114,88273346878260020930173884555839292864343985024325335429227656909231206343311,0.002,0.01,0.008,347.77715299999994,939.0983,1,1,0,1,2026-05-11T12:00:00Z,highest-temperature-in-lucknow-on-may-11-2026,34.814007570895456,sklearn_hist_gradient_boosting_bias_corrector,38.5,39.5,celsius,0.03975,0.96025,0.01,0.998,0.000495,0.0001,0.029255,-0.037849,betting_v2_conservative,2.5,5,4,36°C or below,0.749971,0,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,,NO_TRADE,,,,,,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,1,station verified
465272,highest-temperature-in-lucknow-on-may-11-2026,Highest temperature in Lucknow on May 11?,6481.986882,2206051,0x4495249fa5c6cc7e7d6b9be3def31723632ac4fa08fb938282ba60c7c2db92bf,highest-temperature-in-lucknow-on-may-11-2026-40c,Will the highest temperature in Lucknow be 40°C on May 11?,40°C,"[""Yes"", ""No""]","[0.005, 0.995]","[""42525244986985484969972296382651771476087518448065764977736612915446665741495"", ""88242969579274766395256906806538912323705184552515865274945043371264685376102""]",0.005,0.995,42525244986985484969972296382651771476087518448065764977736612915446665741495,88242969579274766395256906806538912323705184552515865274945043371264685376102,0.003,0.007,0.004,633.5364999999999,1839.3378,1,1,0,1,2026-05-11T12:00:00Z,highest-temperature-in-lucknow-on-may-11-2026,34.814007570895456,sklearn_hist_gradient_boosting_bias_corrector,39.5,40.5,celsius,0.018967,0.981033,0.007,0.997,0.000348,0.00015,0.011619,-0.016116,betting_v2_conservative,2.5,5,5,36°C or below,0.749971,0,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,,NO_TRADE,,,,,,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,1,station verified
469193,highest-temperature-in-seattle-on-may-12-2026,Highest temperature in Seattle on May 12?,4110.04555,2219711,0xbb7c77ac12590648d1005cbee2e02f26cb92a80e60288c17be847b739fd095a7,highest-temperature-in-seattle-on-may-12-2026-74forhigher,Will the highest temperature in Seattle be 74°F or higher on May 12?,74°F or higher,"[""Yes"", ""No""]","[0.925, 0.075]","[""40995191775262455130400377300909756056600955659590859952345864125264687743380"", ""94847393694012317039593060729484230087971849687176757825174044772636389844853""]",0.925,0.075,40995191775262455130400377300909756056600955659590859952345864125264687743380,94847393694012317039593060729484230087971849687176757825174044772636389844853,0.92,0.93,0.01,690.9389780000001,547.368,1,1,0,1,2026-05-12T12:00:00Z,highest-temperature-in-seattle-on-may-12-2026,28.612218168055175,sklearn_hist_gradient_boosting_bias_corrector,73.5,,fahrenheit,0.986881,0.013119,0.93,0.08,0.003255,0.00368,0.053626,-0.070561,betting_v2_conservative,2.5,5,1,74°F or higher,0.986881,1,1,BUY_YES disabled by risk profile; BUY_NO edge below threshold,model top bucket,NO_TRADE,,,,,,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,1,station verified
469193,highest-temperature-in-seattle-on-may-12-2026,Highest temperature in Seattle on May 12?,4110.04555,2219710,0xd876e20a520ccf50607d20be69ef6887ce1cadc03ecb9f5ee0c8d054d45d7382,highest-temperature-in-seattle-on-may-12-2026-72-73f,Will the highest temperature in Seattle be between 72-73°F on May 12?,72-73°F,"[""Yes"", ""No""]","[0.0575, 0.9425]","[""75717424794696495880087111431405191966904062215954065724807772923727224482632"", ""26937169702264733181111632558947665471928154328389852997958177264475064673127""]",0.0575,0.9425,75717424794696495880087111431405191966904062215954065724807772923727224482632,26937169702264733181111632558947665471928154328389852997958177264475064673127,0.052,0.063,0.011,175.835124,1323.97552,1,1,0,1,2026-05-12T12:00:00Z,highest-temperature-in-seattle-on-may-12-2026,28.612218168055175,sklearn_hist_gradient_boosting_bias_corrector,72.0,74.0,fahrenheit,0.012068,0.987932,0.063,0.948,0.002952,0.002465,-0.053883,0.037467,betting_v2_conservative,2.5,5,2,74°F or higher,0.986881,0,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,,NO_TRADE,,,,,,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,1,station verified
469193,highest-temperature-in-seattle-on-may-12-2026,Highest temperature in Seattle on May 12?,4110.04555,2219709,0x37185274da12c57dbff9ca15754a92b2ad5e66e0dc2f7de8b3370a1ade9874f7,highest-temperature-in-seattle-on-may-12-2026-70-71f,Will the highest temperature in Seattle be between 70-71°F on May 12?,70-71°F,"[""Yes"", ""No""]","[0.0245, 0.9755]","[""83374915399255806696286709148568307026062876410240670445941593246733295657487"", ""3490748609559243062308006634502453300755539457218013593476049935182878965054""]",0.0245,0.9755,83374915399255806696286709148568307026062876410240670445941593246733295657487,3490748609559243062308006634502453300755539457218013593476049935182878965054,0.021,0.028,0.007,556.864448,2061.29468,1,1,0,1,2026-05-12T12:00:00Z,highest-temperature-in-seattle-on-may-12-2026,28.612218168055175,sklearn_hist_gradient_boosting_bias_corrector,70.0,72.0,fahrenheit,0.003946,0.996054,0.028,0.979,0.001361,0.001028,-0.025415,0.016026,betting_v2_conservative,2.5,5,3,74°F or higher,0.986881,0,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,,NO_TRADE,,,,,,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,1,station verified
469193,highest-temperature-in-seattle-on-may-12-2026,Highest temperature in Seattle on May 12?,4110.04555,2219708,0x1989b6d6bcc5b2044c9d362a18900fca2e02830c0dbd8772db600f887ce1e484,highest-temperature-in-seattle-on-may-12-2026-68-69f,Will the highest temperature in Seattle be between 68-69°F on May 12?,68-69°F,"[""Yes"", ""No""]","[0.007, 0.993]","[""29755760182438668815075033604272572569413504331813839888542634725387502969569"", ""87042655336271272847155024789279204645446774602031036344593216139418754703088""]",0.007,0.993,29755760182438668815075033604272572569413504331813839888542634725387502969569,87042655336271272847155024789279204645446774602031036344593216139418754703088,0.005,0.009,0.004,244.04000000000002,1931.3697,1,1,0,1,2026-05-12T12:00:00Z,highest-temperature-in-seattle-on-may-12-2026,28.612218168055175,sklearn_hist_gradient_boosting_bias_corrector,68.0,70.0,fahrenheit,0.001062,0.998938,0.009,0.995,0.000446,0.000249,-0.008384,0.003689,betting_v2_conservative,2.5,5,4,74°F or higher,0.986881,0,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,,NO_TRADE,,,,,,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,1,station verified
469193,highest-temperature-in-seattle-on-may-12-2026,Highest temperature in Seattle on May 12?,4110.04555,2219704,0xeebdf77769af63e47f32e9444786ed0036cfd693e49f74448848d73345feadd3,highest-temperature-in-seattle-on-may-12-2026-60-61f,Will the highest temperature in Seattle be between 60-61°F on May 12?,60-61°F,"[""Yes"", ""No""]","[0.003, 0.997]","[""113155326125626642679412064807472881342403635169745235221403466785933962069307"", ""37322892578500537450189050516283258516425974693891219886314926572511802985999""]",0.003,0.997,113155326125626642679412064807472881342403635169745235221403466785933962069307,37322892578500537450189050516283258516425974693891219886314926572511802985999,0.001,0.005,0.004,351.0,5372.04448,1,1,0,1,2026-05-12T12:00:00Z,highest-temperature-in-seattle-on-may-12-2026,28.612218168055175,sklearn_hist_gradient_boosting_bias_corrector,60.0,62.0,fahrenheit,1e-06,0.999999,0.005,0.999,0.000249,5e-05,-0.005248,0.000949,betting_v2_conservative,2.5,5,5,74°F or higher,0.986881,0,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,,NO_TRADE,,,,,,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,1,station verified
465309,highest-temperature-in-karachi-on-may-11-2026,Highest temperature in Karachi on May 11?,5127.10905,2206464,0xadda577fb97c4c54c7762c904e2a7042c22bf7f16c3b030d1143c20a92865bf8,highest-temperature-in-karachi-on-may-11-2026-35c,Will the highest temperature in Karachi be 35°C on May 11?,35°C,"[""Yes"", ""No""]","[0.375, 0.625]","[""24921469447667763630342666749167429331905011733707099725352287409802012472769"", ""76010094637218383594637545292827388353596755024453726015084373648114985944972""]",0.375,0.625,24921469447667763630342666749167429331905011733707099725352287409802012472769,76010094637218383594637545292827388353596755024453726015084373648114985944972,0.37,0.38,0.01,158.71444499999998,243.5016,1,1,0,1,2026-05-11T12:00:00Z,highest-temperature-in-karachi-on-may-11-2026,35.475457314068954,sklearn_hist_gradient_boosting_bias_corrector,34.5,35.5,celsius,0.155716,0.844284,0.38,0.63,0.01178,0.011655,-0.236064,0.202629,betting_v2_conservative,2.5,5,2,36°C or higher,0.496084,0,0,liquidity below minimum,,NO_TRADE,,,,,,0,liquidity below minimum,1,station verified
465309,highest-temperature-in-karachi-on-may-11-2026,Highest temperature in Karachi on May 11?,5127.10905,2206465,0x8c01a479ba9b72529bdbcf07a86362d09d6a97e84299ae9a65be1f78689931f1,highest-temperature-in-karachi-on-may-11-2026-36corhigher,Will the highest temperature in Karachi be 36°C or higher on May 11?,36°C or higher,"[""Yes"", ""No""]","[0.365, 0.635]","[""76748192573781727219439370216327715124006827756521034963147863987091683920866"", ""68394853742472598059265423882732333713823096128582312596601313003515200977572""]",0.365,0.635,76748192573781727219439370216327715124006827756521034963147863987091683920866,68394853742472598059265423882732333713823096128582312596601313003515200977572,0.36,0.37,0.01,175.31166499999995,183.0249,1,1,0,1,2026-05-11T12:00:00Z,highest-temperature-in-karachi-on-may-11-2026,35.475457314068954,sklearn_hist_gradient_boosting_bias_corrector,35.5,,celsius,0.496084,0.503916,0.37,0.64,0.011655,0.01152,0.114429,-0.147604,betting_v2_conservative,2.5,5,1,36°C or higher,0.496084,1,1,liquidity below minimum,model top bucket,NO_TRADE,,,,,,0,liquidity below minimum,1,station verified
465309,highest-temperature-in-karachi-on-may-11-2026,Highest temperature in Karachi on May 11?,5127.10905,2206463,0xcd6179a42fe9791a72f48a058ef53d4ba42e662fe5453b68b7b052b926894ff6,highest-temperature-in-karachi-on-may-11-2026-34c,Will the highest temperature in Karachi be 34°C on May 11?,34°C,"[""Yes"", ""No""]","[0.165, 0.835]","[""28493912238391381846009595731224046515239426980607954418670096339326375268851"", ""94465517373851053800829359684765411734368961427148614223567921895814724931738""]",0.165,0.835,28493912238391381846009595731224046515239426980607954418670096339326375268851,94465517373851053800829359684765411734368961427148614223567921895814724931738,0.13,0.2,0.07,145.965268,238.9595,1,1,0,1,2026-05-11T12:00:00Z,highest-temperature-in-karachi-on-may-11-2026,35.475457314068954,sklearn_hist_gradient_boosting_bias_corrector,33.5,34.5,celsius,0.13349,0.86651,0.2,0.87,0.008,0.005655,-0.07451,-0.009145,betting_v2_conservative,2.5,5,3,36°C or higher,0.496084,0,0,spread too wide,wide spread,NO_TRADE,,,,,,0,spread too wide,1,station verified
465309,highest-temperature-in-karachi-on-may-11-2026,Highest temperature in Karachi on May 11?,5127.10905,2206462,0xead0bf1ddf3e2ab6cd1ea57a0d3f1845488156f6e822537c8fc78bcd318fe48e,highest-temperature-in-karachi-on-may-11-2026-33c,Will the highest temperature in Karachi be 33°C on May 11?,33°C,"[""Yes"", ""No""]","[0.0355, 0.9645]","[""52325694925365909706777071271741497253994720841848855747630578697719511546889"", ""115510564187908189690078787254436818110242041856262512875351582375616010296972""]",0.0355,0.9645,52325694925365909706777071271741497253994720841848855747630578697719511546889,115510564187908189690078787254436818110242041856262512875351582375616010296972,0.031,0.04,0.009,428.383056,597.03417,1,1,0,1,2026-05-11T12:00:00Z,highest-temperature-in-karachi-on-may-11-2026,35.475457314068954,sklearn_hist_gradient_boosting_bias_corrector,32.5,33.5,celsius,0.097723,0.902277,0.04,0.969,0.00192,0.001502,0.055803,-0.068225,betting_v2_conservative,2.5,5,4,36°C or higher,0.496084,0,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,,NO_TRADE,,,,,,0,BUY_YES disabled by risk profile; BUY_NO edge below threshold,1,station verified
